id,name,position,team,bye_week,adp,pass_yd,pass_td,pass_int,pass_2pt,rush_yd,rush_td,rush_2pt,rec,rec_yd,rec_td,rec_2pt,fumbles,pat_made,fg_miss,fg_0_39,fg_40_49,fg_50_59,fg_60_plus,sack,blk_kick,def_int,fumble_recovery,safety,krt_td,prt_td,int_ret_td,fum_ret_td,blk_kick_ret_td,two_pt_ret,one_pt_safety
sleeper:12469,Dylan Sampson,RB,CLE,9,151.5,0,0,0,0,321.0,2.0,0,23.0,176.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12487,Terrance Ferguson,TE,LAR,,152.6,0,0,0,0,0,0,0,39.0,436.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12457,Jaydon Blue,RB,DAL,10,153.0,0,0,0,0,210.0,2.0,0,7.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11597,Theo Johnson,TE,NYG,,154.3,0,0,0,0,0,0,0,37.0,400.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffc:2431,Adam Thielen,WR,FA,,156.6,0,0,0,0,0,0,0,19.0,186.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8111,Cade Otton,TE,TB,,157.2,0,0,0,0,0,0,0,51.0,491.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:SF,San Francisco 49ers,DST,SF,14,160.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,8.0,0,0,0,0,0,0,0,0
sleeper:13276,Omar Cooper,WR,,,160.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12502,Gunnar Helm,TE,TEN,,161.4,0,0,0,0,0,0,0,47.0,441.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13346,Denzel Boston,WR,,,162.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13305,Mike Washington,RB,,,163.3,0,0,0,0,413.0,3.0,0,13.0,101.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7203,Antonio Williams,RB,,,163.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13301,Antonio Williams,WR,,,163.9,0,0,0,0,14.0,0,0,30.0,369.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12530,Travis Hunter,WR,JAX,,165.3,0,0,0,0,35.0,0,0,35.0,415.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11647,Kimani Vidal,RB,LAC,,165.9,0,0,0,0,155.0,1.0,0,9.0,62.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10219,Chris Rodriguez,RB,JAX,,166.8,0,0,0,0,662.0,5.0,0,13.0,94.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4943,Sam Darnold,QB,SEA,,167.8,3676.0,26.0,12.0,1.0,157.0,2.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11583,Jonathon Brooks,RB,CAR,,168.8,0,0,0,0,131.0,1.0,0,4.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8676,Rashid Shaheed,WR,SEA,,170.7,0,0,0,0,44.0,0,0,43.0,633.0,4.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11625,Adonai Mitchell,WR,NYJ,,172.9,0,0,0,0,9.0,0,0,30.0,394.0,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9504,Kayshon Boutte,WR,NE,,173.3,0,0,0,0,0,0,0,36.0,536.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9511,Keaton Mitchell,RB,LAC,,173.3,0,0,0,0,435.0,3.0,0,18.0,134.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11618,Jalen McMillan,WR,TB,,174.8,0,0,0,0,30.0,0,0,40.0,514.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9506,Sean Tucker,RB,TB,,177.5,0,0,0,0,288.0,2.0,0,8.0,57.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11627,Troy Franklin,WR,DEN,,179.6,0,0,0,0,17.0,0,0,30.0,359.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12492,Pat Bryant,WR,DEN,,180.4,0,0,0,0,9.0,0,0,35.0,425.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13405,Kaytron Allen,RB,,,180.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12540,Chimere Dike,WR,TEN,,183.2,0,0,0,0,38.0,0,0,47.0,480.0,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
sleeper:11435,Emanuel Wilson,RB,SEA,,186.1,0,0,0,0,384.0,3.0,0,18.0,131.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8698,Jake Tonges,TE,SF,,186.6,0,0,0,0,0,0,0,30.0,288.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13269,Fernando Mendoza,QB,,,188.1,2894.0,19.0,11.0,1.0,234.0,2.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12509,Tre' Harris,WR,LAC,,188.5,0,0,0,0,6.0,0,0,40.0,493.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12522,Cam Ward,QB,TEN,,190.1,3516.0,19.0,13.0,1.0,182.0,2.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13293,Ja'Kobi Lane,WR,,,191.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11575,Ray Davis,RB,BUF,,192.6,0,0,0,0,270.0,2.0,0,7.0,58.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13288,Nicholas Singleton,RB,,,193.2,0,0,0,0,296.0,2.0,0,14.0,102.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12535,Isaac TeSlaa,WR,DET,,193.5,0,0,0,0,11.0,0,0,33.0,473.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12499,Elic Ayomanor,WR,TEN,,194.5,0,0,0,0,0,0,0,36.0,448.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12476,Devin Neal,RB,NO,,195.2,0,0,0,0,160.0,1.0,0,7.0,49.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7528,Najee Harris,RB,LAC,,195.4,0,0,0,0,234.0,2.0,0,10.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5870,Daniel Jones,QB,IND,,196.1,3388.0,20.0,11.0,1.0,190.0,2.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9228,Bryce Young,QB,CAR,,196.4,3079.0,20.0,11.0,1.0,251.0,2.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13320,Zachariah Branch,WR,,,198.3,0,0,0,0,0,0,0,39.0,479.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10213,Tre Tucker,WR,LV,,199.1,0,0,0,0,28.0,0,0,35.0,440.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11643,Jaylen Wright,RB,MIA,,199.6,0,0,0,0,223.0,2.0,0,6.0,38.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9502,Tank Dell,WR,HOU,,199.7,0,0,0,0,24.0,0,0,33.0,439.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13347,Demond Claiborne,RB,,,201.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:3257,Jacoby Brissett,QB,ARI,,202.4,1988.0,12.0,6.0,1.0,91.0,1.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12536,Jaylin Noel,WR,HOU,,204.7,0,0,0,0,37.0,0,0,31.0,362.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
sleeper:9757,Kendre Miller,RB,NO,,207.2,0,0,0,0,20.0,1.0,0,2.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12455,Brashard Smith,RB,KC,,209.4,0,0,0,0,143.0,1.0,0,9.0,66.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7090,Darnell Mooney,WR,NYG,,210.3,0,0,0,0,5.0,0,0,32.0,446.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13274,Germie Bernard,WR,,,210.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12547,Kyle Williams,WR,NE,,211.9,0,0,0,0,6.0,0,0,20.0,292.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13317,Ted Hurst,WR,,,213.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8180,Jalen Nailor,WR,LV,,214.4,0,0,0,0,18.0,0,0,44.0,563.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11783,Ryan Flournoy,WR,DAL,,216.7,0,0,0,0,12.0,0,0,45.0,523.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12497,Tory Horton,WR,SEA,,217.5,0,0,0,0,10.0,0,0,34.0,468.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11579,Audric Estime,RB,NO,,218.6,0,0,0,0,119.0,1.0,0,3.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13268,Elijah Sarratt,WR,,,218.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13353,Chris Brazzell,WR,,,219.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13311,Chris Bell,WR,,,220.7,0,0,0,0,4.0,0,0,33.0,398.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7571,Rashod Bateman,WR,BAL,,221.4,0,0,0,0,0,0,0,28.0,381.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11569,Jarquez Hunter,RB,LAR,,221.5,0,0,0,0,63.0,0,0,2.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12483,Jack Bech,WR,LV,,226.8,0,0,0,0,8.0,0,0,29.0,343.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12524,Shedeur Sanders,QB,CLE,,226.8,571.0,3.0,3.0,0,48.0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11834,Devaughn Vele,WR,NO,,227.3,0,0,0,0,9.0,0,0,37.0,436.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11559,Michael Penix,QB,ATL,,229.5,1567.0,10.0,5.0,1.0,67.0,1.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13285,Malachi Fields,WR,,,230.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13278,Max Klare,TE,,,234.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13401,Michael Trigg,TE,,,235.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6768,Tua Tagovailoa,QB,ATL,,237.7,2141.0,14.0,8.0,4.0,43.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13275,Ty Simpson,QB,,,242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:1373,Geno Smith,QB,NYJ,,,3063.0,19.0,13.0,1.0,144.0,1.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11533,Brandon Aubrey,K,DAL,,,0,0,0,0,6.0,0,0,0,0,0,0,0,42.0,4.0,15.0,9.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:96,Aaron Rodgers,QB,PIT,,,2700.0,18.0,7.0,1.0,60.0,1.0,0,1.0,-9.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8259,Cameron Dicker,K,LAC,,,0,0,0,0,0,0,0,0,0,0,0,0,41.0,4.0,21.0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:2747,Jason Myers,K,SEA,,,0,0,0,0,0,0,0,0,0,0,0,0,42.0,4.0,19.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12711,Tyler Loop,K,BAL,,,0,0,0,0,0,0,0,0,0,0,0,0,43.0,4.0,21.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11786,Cam Little,K,JAX,,,0,0,0,0,0,0,0,0,0,0,0,0,41.0,4.0,14.0,8.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:3451,Ka'imi Fairbairn,K,HOU,,,0,0,0,0,0,0,0,0,0,0,0,0,38.0,4.0,19.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:3678,Wil Lutz,K,DEN,,,0,0,0,0,0,0,0,0,0,0,0,0,40.0,4.0,21.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11058,Blake Grupe,K,IND,,,0,0,0,0,0,0,0,0,0,0,0,0,39.0,4.0,19.0,8.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4227,Harrison Butker,K,KC,,,0,0,0,0,0,0,0,0,0,0,0,0,40.0,4.0,19.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11792,Will Reichard,K,MIN,,,0,0,0,0,0,0,0,0,0,0,0,0,35.0,3.0,15.0,9.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6650,Chase McLaughlin,K,TB,,,0,0,0,0,0,0,0,0,0,0,0,0,39.0,4.0,15.0,8.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:1433,Brandon McManus,K,GB,,,0,0,0,0,0,0,0,0,0,0,0,0,40.0,4.0,18.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12713,Andy Borregales,K,NE,,,0,0,0,0,0,0,0,0,0,0,0,0,41.0,4.0,16.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11539,Jake Bates,K,DET,,,0,0,0,0,0,0,0,0,0,0,0,0,42.0,4.0,14.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7839,Evan McPherson,K,CIN,,,0,0,0,0,0,0,0,0,0,0,0,0,43.0,4.0,10.0,8.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5189,Eddy Pineiro,K,SF,,,0,0,0,0,0,0,0,0,0,0,0,0,41.0,4.0,12.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:650,Nick Folk,K,ATL,,,0,0,0,0,0,0,0,0,0,0,0,0,38.0,3.0,14.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:1945,Chris Boswell,K,PIT,,,0,0,0,0,0,0,0,0,0,0,0,0,35.0,4.0,8.0,8.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12961,Ryan Fitzgerald,K,CAR,,,0,0,0,0,0,0,0,0,0,0,0,0,36.0,3.0,14.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:2020,Cairo Santos,K,CHI,,,0,0,0,0,0,0,0,0,0,0,0,0,40.0,4.0,11.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5095,Daniel Carlson,K,LV,,,0,0,0,0,0,0,0,0,0,0,0,0,34.0,4.0,11.0,8.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10937,Jake Moody,K,WAS,,,0,0,0,0,0,0,0,0,0,0,0,0,40.0,3.0,12.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11261,Andre Szmyt,K,CLE,,,0,0,0,0,0,0,0,0,0,0,0,0,32.0,3.0,14.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10955,Chad Ryland,K,ARI,,,0,0,0,0,0,0,0,0,0,0,0,0,34.0,3.0,12.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12015,Harrison Mevis,K,LAR,,,0,0,0,0,0,0,0,0,0,0,0,0,43.0,4.0,6.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6528,Joey Slye,K,TEN,,,0,0,0,0,0,0,0,0,0,0,0,0,32.0,3.0,12.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4195,Jake Elliott,K,PHI,,,0,0,0,0,0,0,0,0,0,0,0,0,39.0,3.0,9.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11653,Charlie Smyth,K,NO,,,0,0,0,0,0,0,0,0,0,0,0,0,37.0,3.0,5.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4233,Zane Gonzalez,K,MIA,,,0,0,0,0,0,0,0,0,0,0,0,0,33.0,4.0,4.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7600,Pat Freiermuth,TE,PIT,,,0,0,0,0,0,0,0,51.0,534.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7042,Tyler Bass,K,BUF,,,0,0,0,0,0,0,0,0,0,0,0,0,43.0,4.0,0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6083,Matt Gay,K,LV,,,0,0,0,0,0,0,0,0,0,0,0,0,38.0,1.0,7.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5119,Jason Sanders,K,NYG,,,0,0,0,0,0,0,0,0,0,0,0,0,37.0,3.0,0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:CAR,Carolina Panthers,DST,CAR,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,1.0,11.0,9.0,0,0,1.0,0,0,0,0,0
sleeper:11610,Malik Washington,WR,MIA,,,0,0,0,0,121.0,1.0,0,37.0,396.0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:NYG,New York Giants,DST,NYG,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1.0,11.0,9.0,0,0,0,0,0,0,0,0
nflverse:00-0037157,Bam Knight,RB,ARI,,,0,0,0,0,269.0,4.0,0,22.0,160.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9486,Dontayvion Wicks,WR,PHI,,,0,0,0,0,10.0,0,0,34.0,413.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4993,Mike Gesicki,TE,CIN,,,0,0,0,0,0,0,0,37.0,396.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9501,DeMario Douglas,WR,NE,,,0,0,0,0,35.0,0,0,31.0,384.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10226,Andrei Iosivas,WR,CIN,,,0,0,0,0,10.0,0,0,32.0,403.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6149,Darius Slayton,WR,NYG,,,0,0,0,0,0,0,0,28.0,410.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9479,Darnell Washington,TE,PIT,,,0,0,0,0,0,0,0,35.0,359.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4177,Mack Hollins,WR,NE,,,0,0,0,0,8.0,0,0,30.0,375.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5848,Marquise Brown,WR,PHI,,,0,0,0,0,0,0,0,34.0,422.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:2505,Darren Waller,TE,MIA,,,0,0,0,0,4.0,0,0,32.0,356.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4144,Jonnu Smith,TE,PIT,,,0,0,0,0,22.0,1.0,0,34.0,314.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6271,Olamide Zaccheaus,WR,ATL,,,0,0,0,0,13.0,0,0,33.0,362.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5906,Dawson Knox,TE,BUF,,,0,0,0,0,0,0,0,28.0,304.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13354,Eric McAlister,WR,,,,0,0,0,0,0,0,0,30.0,374.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:SEA,Seattle Seahawks,DST,SEA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,16.0,11.0,0,0,1.0,0,0,0,0,0
sleeper:3200,Sterling Shepard,WR,TB,,,0,0,0,0,6.0,0,0,39.0,371.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0034084,Mike Badgley,K,BUF,,,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8917,KaVontae Turpin,WR,DAL,,,0,0,0,0,77.0,1.0,0,21.0,268.0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13066,Ben Sauls,K,NYG,,,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,7.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7922,Riley Patterson,K,MIA,,,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,13.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9482,Michael Mayer,TE,LV,,,0,0,0,0,0,0,0,31.0,316.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12641,Jaylin Lane,WR,WAS,,,0,0,0,0,23.0,0,0,23.0,272.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
sleeper:8119,Jahan Dotson,WR,ATL,,,0,0,0,0,15.0,0,0,25.0,306.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6826,Cole Kmet,TE,CHI,,,0,0,0,0,0,0,0,28.0,281.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0039576,Spencer Shrader,K,IND,,,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1.0,10.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12521,Elijah Arroyo,TE,SEA,,,0,0,0,0,0,0,0,29.0,312.0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12860,Theo Wease,WR,MIA,,,0,0,0,0,0,0,0,25.0,306.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0039750,Joshua Karty,K,LA,,,0,0,0,0,0,0,0,0,0,0,0,0,23.0,3.0,6.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12485,Tez Johnson,WR,TB,,,0,0,0,0,16.0,0,0,23.0,290.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:NE,New England Patriots,DST,NE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,10.0,0,0,1.0,0,0,0,0,0
sleeper:17,Matt Prater,K,BUF,,,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,11.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13319,Oscar Delp,TE,,,,0,0,0,0,0,0,0,26.0,252.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0035100,Jake Browning,QB,CIN,,,771.0,6.0,8.0,0,39.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6039,Ty Johnson,RB,BUF,,,0,0,0,0,137.0,1.0,0,17.0,131.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
